ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pct_return
CVX,2007-10-19,2007-10-22,92.7463469467163,88.11592366027833,594,-2751.4714321441566,-0.049925667574790826
MA,2007-10-19,2007-10-23,15.332662309169768,14.825583683013917,289,-147.54572295904083,-0.03307179248659184
AMZN,2007-10-22,2007-10-23,4.464731345415115,5.038479389429093,8327,4776.599962504398,0.12850673414049135
NVDA,2007-10-22,2007-10-23,0.929214353531599,0.9832581107020378,12296,663.5220381677161,0.05816069991282268
LLY,2007-10-19,2007-10-24,56.43820484733581,56.12192652511597,497,-158.19032614326255,-0.005603975588439968
NFLX,2007-10-22,2007-10-24,0.32516248807311054,0.3605336315482855,47954,1695.1878142085395,0.1087799016571124
CRM,2007-10-23,2007-10-24,13.064028635501861,13.310841364383698,885,217.42926506042568,0.018892543469410075
COP,2007-10-23,2007-10-26,63.601361051559444,64.61974305725099,604,614.1027314376915,0.01601195302826892
AAPL,2007-10-26,2007-10-29,6.620808578252792,6.607051629304887,4453,-62.25969366502107,-0.0020778351745574003
COST,2007-10-25,2007-10-30,65.63279847335815,67.11642652511597,529,783.8392393798862,0.02260497931320203
CRM,2007-10-26,2007-10-30,12.878936669826507,13.43078125,809,445.44226536035677,0.042848613540152465
NVDA,2007-10-26,2007-10-30,0.8954474809169769,0.8460767295062542,10391,-514.0114779088193,-0.05513528427168603
AMZN,2007-10-26,2007-11-01,4.452224809169769,4.380308921575547,3477,-251.05154116510937,-0.016152797910407496
COP,2007-10-31,2007-11-01,63.63949656486511,63.400645421981814,622,-149.56541087341162,-0.0037531903263855544
CRM,2007-11-07,2007-11-09,13.036514732837677,11.906544131278991,1534,-1734.3749027910237,-0.08667735393359413
MSFT,2007-11-07,2007-11-09,36.058020915985104,34.162910305023196,756,-1433.7036218872022,-0.0525572553018786
NKE,2007-12-10,2007-12-11,16.35817538166046,16.041974237442016,1806,-572.0592664585079,-0.019329854145771267
NFLX,2007-12-10,2007-12-14,0.337168512403965,0.335831995472312,76893,-103.76879642559311,-0.00396394349556489
AMZN,2007-12-11,2007-12-14,4.657327709913254,4.45177299618721,6734,-1385.2054422311792,-0.04413576336672955
MA,2007-12-27,2008-01-02,20.910449618339538,21.457266411781312,14,6.6554351081848395,0.02615040821323076
JNJ,2007-12-27,2008-01-03,67.13354847335815,65.71712500000001,1474,-2088.8081997298937,-0.02109859385609927
GS,2009-06-02,2009-06-05,143.32162499999998,148.93548950958254,187,1048.7926632919377,0.03916969619610827
AMD,2009-06-04,2009-06-05,4.5722851717472075,4.627685114383698,3283,180.87801167559724,0.012116467052145873
NVDA,2009-06-04,2009-06-05,0.26363175500929353,0.27061461117863655,66192,461.20921556115326,0.02648715883675266
JPM,2009-06-03,2009-06-09,34.41720152664185,35.242368322372435,569,468.5199067707048,0.023975418079585552
MA,2009-06-03,2009-06-09,16.791392446517943,16.809591793060303,1481,25.953232229235482,0.0010838497522064792
UNH,2009-06-05,2009-06-09,27.643814160346984,25.96700954246521,605,-1015.4667938184738,-0.06065749856931926
ORLY,2009-06-05,2009-06-10,2.552608617067337,2.494752051472664,11610,-672.7147265541536,-0.022665662572722862
AMD,2009-06-09,2009-06-10,4.702349809169769,4.817590171575547,3733,429.19227286076705,0.024506973552042875
CRM,2009-06-09,2009-06-10,9.757375830173492,9.987504055023194,2087,479.27760526132823,0.023585052872316208
GS,2009-06-09,2009-06-10,149.0745,146.60665267944336,145,-358.8378614807133,-0.01655445646677764
UNH,2009-06-10,2009-06-12,26.033010457992553,23.78809923744202,266,-598.1463846664421,-0.08623325466614679
NFLX,2009-06-09,2009-06-15,0.5612804895043373,0.5348754462599755,19412,-513.5746994595506,-0.04704429200394952
AAPL,2009-06-10,2009-06-15,5.083969719171524,4.855071326255799,7722,-1768.5533900952275,-0.045023555520512785
GOOGL,2009-06-10,2009-06-15,10.922125318050384,10.542773995399475,2965,-1125.7766716599435,-0.034732372281425464
AMD,2009-06-15,2009-06-18,4.392194866418838,4.027985209703446,3780,-1377.712502384182,-0.08292201684857149
ORLY,2009-06-15,2009-06-18,2.3865257277488707,2.486755916118622,1939,193.34633524894753,0.041998369095436035
AMZN,2009-06-15,2009-06-19,4.1435707461833955,4.145925763607026,5596,12.178677502634606,0.0005683545830125831
HD,2009-06-15,2009-06-19,23.951970534324644,23.508240457534793,725,-322.7043056726422,-0.0185258275996106
MA,2009-06-15,2009-06-19,16.533262118339536,16.126932728767397,793,-323.21920593070655,-0.024576480228993534
NKE,2009-06-15,2009-06-19,14.104548597335814,14.167912690639497,713,44.17859852552596,0.004492458079491585
NVDA,2009-06-15,2009-06-19,0.28264124880731106,0.27936025762557987,16288,-54.440784368037725,-0.011608323963951886
JPM,2009-06-18,2009-06-19,32.866423473358154,34.9825,790,1670.70045604706,0.0643841435426389
GOOGL,2009-06-19,2009-06-22,10.470949220180511,10.188847005367279,4025,-1136.4614146232595,-0.02694141752397582
AMD,2009-06-19,2009-06-23,3.921960076332092,3.548224952340126,3939,-1473.142653404354,-0.09529294452724049
CRM,2009-06-22,2009-06-23,9.807401021003722,9.365314885616304,3428,-1516.4712721080703,-0.04507678787077617
MA,2009-06-22,2009-06-25,16.123057271003724,16.419785496711732,1329,393.35181196594345,0.018403967728977504
ORLY,2009-06-25,2009-06-26,2.423878360033035,2.5054135652780536,8617,701.588863596324,0.03363832384885321
NFLX,2009-06-25,2009-06-26,0.562995337665081,0.5764256222546101,21438,286.91844103032497,0.023855054724305047
AMD,2009-06-29,2009-06-30,3.7218600286245342,3.868064885616303,4325,631.3360064893994,0.0392827392398743
NKE,2009-06-25,2009-07-01,12.66883163166046,13.09844704246521,2355,1010.7442924451869,0.033911210070161936
GOOGL,2009-07-01,2009-07-06,10.620923652648925,10.167586888790131,4647,-2107.6559416518126,-0.042683365278285215
CRM,2009-06-30,2009-07-07,9.74236894083023,9.217888597488404,2846,-1493.6710571508384,-0.05383499090695811
MA,2009-07-01,2009-07-08,16.75637319087982,16.08295410346985,1077,-726.2723571405395,-0.040188833212219284
MS,2009-07-20,2009-07-21,28.464225763320922,27.546219466209415,659,-605.9661497964831,-0.032251230184326754
NFLX,2009-07-20,2009-07-21,0.6361749145388603,0.6393941456079484,26551,84.47380411535701,0.005060292374812608
BAC,2009-07-20,2009-07-22,12.836414923667906,11.9540200381279,1596,-1409.3022373218487,-0.06874153654172063
JNJ,2009-07-21,2009-07-22,59.35966683197021,59.16040362739563,596,-119.76086992644844,-0.003356878756389141
GOOGL,2009-07-21,2009-07-24,10.789675779819488,11.17358960199356,3661,1404.5085029792797,0.03558159021720812
JPM,2009-07-23,2009-07-24,36.96847576332092,37.90103816986084,617,574.3910048351322,0.025225881978752956
MS,2009-07-23,2009-07-24,27.57377946567535,28.235875,469,309.5228055982605,0.024011780291085784
NKE,2009-07-24,2009-07-27,12.783888902664184,13.085953483104706,3115,939.931168072226,0.023628536100432727
AMD,2009-07-23,2009-07-28,3.5417699618339538,3.768114980936051,3716,840.0980909833926,0.06390731796282274
ORLY,2009-07-28,2009-07-29,2.6479903371334075,2.7019812345504763,2639,141.48197828364474,0.02038938611668686
AMZN,2009-07-28,2009-07-31,4.194095912218094,4.285856106758118,6551,600.1210344316968,0.021878420632373077
GS,2009-07-28,2009-07-31,162.38115305328367,163.21835305023194,151,125.417199539189,0.00515577073574267
MS,2009-07-28,2009-07-31,27.65381938934326,28.485750000000003,377,312.6378402175927,0.03008375078117923
MSFT,2009-07-28,2009-07-31,23.00149477100372,23.508240457534793,487,245.78514934063227,0.022030989358565043
NFLX,2009-07-28,2009-07-31,0.5844350544512271,0.6274001213014126,10139,434.62281279403106,0.07351555407731125
AMD,2009-07-30,2009-08-04,3.781889971375465,3.7581199904680256,4425,-106.18216551541946,-0.006285212178923951
MSFT,2009-08-03,2009-08-04,23.83190969467163,23.758115457534792,1362,-101.50775098037286,-0.003096446658378227
